TF	Target	Score
G4	G222	0.00185278
G149	G1413	0.0018518
G88	G1034	0.0018511
G125	G1098	0.0018506
G185	G166	0.00185046
G161	G410	0.0018504
G50	G470	0.00184988
G30	G1505	0.00184891
G90	G170	0.00184885
G63	G1193	0.00184822
G45	G546	0.0018475
G9	G46	0.00184703
G90	G177	0.00184693
G78	G278	0.00184643
G87	G1171	0.00184351
G92	G603	0.00184282
G95	G1262	0.00184133
G132	G1160	0.00184123
G151	G1165	0.00184116
G13	G1221	0.0018411
G148	G591	0.00183817
G192	G598	0.0018376
G125	G289	0.00183678
G38	G1088	0.00183559
G177	G789	0.00183544
G39	G192	0.00183386
G107	G253	0.00183363
G187	G972	0.00183308
G124	G128	0.00183293
G110	G490	0.00183265
G187	G95	0.00183211
G186	G322	0.00183164
G183	G427	0.00183125
G37	G1520	0.00182847
G34	G1535	0.00182666
G90	G116	0.00182539
G36	G184	0.00182473
G10	G1303	0.00182304
G53	G628	0.00182161
G63	G600	0.00182132
G67	G302	0.00182097
G165	G657	0.0018209
G80	G793	0.00181943
G51	G192	0.00181862
G68	G1504	0.00181765
G91	G124	0.00181753
G86	G105	0.0018168
G8	G419	0.00181673
G113	G46	0.00181637
G98	G614	0.00181597
G137	G760	0.00181587
G37	G464	0.00181566
G40	G1211	0.00181558
G116	G445	0.00181388
G72	G1546	0.00181237
G13	G1404	0.00181232
G80	G1253	0.0018111
G163	G559	0.00181059
G19	G1319	0.00180804
G5	G86	0.00180777
G125	G1215	0.00180608
G99	G1491	0.00180607
G37	G685	0.0018059
G176	G1553	0.00180493
G43	G104	0.00180358
G13	G772	0.00180345
G138	G265	0.00180274
G175	G669	0.00180265
G183	G490	0.00180201
G85	G804	0.00180101
G55	G1627	0.00180025
G4	G609	0.00179921
G13	G789	0.00179855
G18	G82	0.00179783
G4	G1081	0.00179752
G15	G84	0.00179572
G182	G477	0.00179508
G143	G413	0.00179426
G22	G699	0.00179423
G29	G20	0.00179364
G170	G95	0.00179246
G182	G205	0.00179189
G79	G867	0.00179157
G100	G1021	0.00179143
G105	G1093	0.00179077
G75	G1520	0.00179054
G188	G975	0.00179017
G89	G412	0.00178997
G173	G537	0.00178846
G150	G243	0.00178816
G22	G936	0.00178755
G59	G96	0.0017869
G179	G318	0.0017864
G83	G207	0.00178595
G18	G36	0.00178461
G93	G882	0.00178452
G154	G1270	0.00178432
G83	G1532	0.00178396
G139	G574	0.00178336
G132	G345	0.00178334
G131	G1099	0.00178297
G119	G369	0.00178163
G66	G992	0.00178129
G183	G596	0.00178108
G43	G925	0.00178042
G170	G289	0.00178037
G166	G552	0.00177847
G189	G1148	0.00177844
G149	G301	0.00177843
G161	G1475	0.00177726
G94	G500	0.00177712
G176	G166	0.00177627
G146	G1466	0.00177612
G109	G559	0.00177456
G44	G1146	0.00177436
G144	G1099	0.00177391
G103	G1365	0.00177373
G186	G786	0.0017731
G152	G517	0.00177294
G17	G1321	0.00177231
G105	G1243	0.00177132
G104	G1319	0.00177121
G10	G1549	0.00177086
G92	G908	0.00176987
G83	G1392	0.00176885
G98	G510	0.00176805
G124	G1355	0.00176765
G92	G42	0.00176763
G11	G1542	0.00176758
G149	G674	0.00176748
G164	G165	0.00176684
G66	G113	0.00176639
G7	G122	0.00176614
G119	G696	0.00176469
G98	G413	0.00176457
G125	G1365	0.00176372
G6	G957	0.00176336
G71	G1075	0.00175998
G41	G1134	0.001759
G176	G1116	0.00175887
G29	G242	0.00175869
G182	G356	0.00175666
G110	G10	0.00175618
G138	G1177	0.00175586
G191	G539	0.00175553
G31	G1404	0.00175514
G39	G100	0.00175434
G150	G242	0.0017543
G91	G1304	0.00175349
G16	G317	0.00175205
G22	G835	0.00175115
G183	G1425	0.00174952
G22	G1224	0.00174942
G69	G573	0.00174922
G72	G54	0.00174726
G177	G1281	0.00174698
G115	G158	0.00174679
G61	G876	0.00174629
G182	G1517	0.00174617
G41	G1551	0.0017461
G127	G417	0.00174459
G25	G1161	0.00174407
G47	G685	0.00174325
G14	G552	0.00174308
G25	G569	0.00174273
G111	G1074	0.0017421
G19	G878	0.00174158
G189	G1618	0.00174078
G82	G389	0.00173625
G26	G178	0.00173608
G32	G1538	0.00173593
G156	G607	0.00173518
G46	G1286	0.00173512
G65	G553	0.00173468
G9	G920	0.00173438
G38	G767	0.00173431
G47	G118	0.00173402
G90	G716	0.00173336
G53	G1526	0.00173081
G16	G600	0.00173034
G69	G1084	0.00172996
G151	G691	0.00172905
G139	G888	0.00172876
G145	G892	0.00172858
G51	G1569	0.00172814
G128	G464	0.00172737
G104	G291	0.00172718
G135	G573	0.00172643
G165	G666	0.00172605
G85	G1234	0.00172565
G148	G840	0.00172512
G192	G596	0.00172491
G195	G1021	0.00172476
G99	G182	0.00172475
G139	G1542	0.00172382
G21	G407	0.00172358
G10	G942	0.001722
G143	G820	0.00172192
G188	G1134	0.00172152
G64	G1313	0.00172124
G95	G125	0.00172106
G67	G579	0.00172089
G169	G38	0.00172053
G25	G1091	0.00171984
G67	G1233	0.0017196
G182	G106	0.00171895
G144	G1111	0.00171889
G112	G564	0.00171886
G54	G392	0.00171859
G20	G233	0.00171692
G135	G401	0.0017169
G46	G835	0.00171631
G57	G510	0.0017163
G168	G345	0.00171609
G28	G993	0.00171589
G125	G657	0.00171569
G117	G659	0.00171434
G52	G1492	0.00171433
G13	G1318	0.00171426
G172	G1078	0.00171413
G116	G376	0.00171315
G156	G704	0.00171192
G116	G193	0.00171078
G25	G1094	0.00171022
G168	G924	0.00170846
G178	G464	0.00170791
G26	G169	0.00170782
G152	G289	0.00170756
G44	G1120	0.00170673
G177	G92	0.00170629
G37	G145	0.00170627
G53	G698	0.00170624
G150	G1547	0.00170476
G87	G1091	0.0017045
G27	G908	0.0017042
G156	G38	0.00170235
G157	G18	0.0017009
G51	G1287	0.00170081
G22	G1179	0.00170067
G89	G625	0.00170023
G100	G464	0.0016998
G102	G232	0.0016996
G13	G1421	0.00169951
G77	G1501	0.00169882
G82	G95	0.0016988
G154	G156	0.0016987
G55	G280	0.00169765
G168	G546	0.00169729
G146	G1049	0.00169642
G22	G554	0.00169625
G185	G1585	0.00169503
G114	G962	0.00169275
G161	G607	0.00169201
G123	G578	0.00169046
G165	G1559	0.0016897
G146	G409	0.00168915
G159	G751	0.00168822
G75	G91	0.00168751
G86	G499	0.00168497
G123	G330	0.00168341
G119	G716	0.00168284
G140	G1292	0.00168274
G82	G939	0.0016821
G186	G961	0.00168185
G44	G657	0.00168155
G124	G1188	0.00168097
G122	G820	0.00168042
G185	G410	0.00168034
G66	G386	0.00167981
G155	G1368	0.0016794
G103	G84	0.00167752
G43	G984	0.00167748
G138	G701	0.00167652
G42	G1019	0.00167623
G146	G246	0.00167576
G130	G658	0.00167536
G111	G117	0.00167406
G188	G1277	0.00166923
G159	G36	0.00166834
G42	G1539	0.00166802
G59	G1057	0.00166674
G193	G1145	0.00166593
G59	G515	0.00166402
G41	G426	0.00166376
G177	G1623	0.00166374
G10	G207	0.00166278
G179	G1444	0.00166267
G20	G500	0.00166085
G11	G345	0.00166022
G40	G778	0.0016598
G78	G776	0.00165962
G153	G141	0.00165899
G6	G1209	0.00165881
G10	G1074	0.00165855
G87	G1539	0.00165842
G27	G202	0.00165836
G95	G1425	0.00165791
G96	G145	0.00165746
G162	G835	0.00165652
G114	G1526	0.00165575
G176	G559	0.00165393
G137	G1329	0.00165335
G40	G321	0.00165323
G116	G1243	0.00165317
G8	G1549	0.00165316
G7	G589	0.00165242
G7	G774	0.00165231
G160	G564	0.00165113
G61	G1508	0.00165001
G26	G804	0.00164986
G86	G192	0.00164903
G61	G84	0.00164839
G64	G367	0.00164823
G132	G560	0.001648
G73	G104	0.00164743
G170	G141	0.00164689
G136	G1293	0.00164688
G81	G17	0.0016468
G98	G1239	0.00164521
G83	G125	0.00164448
G185	G970	0.00164383
G128	G1319	0.00164368
G17	G337	0.00164338
G40	G188	0.00164337
G3	G1503	0.00164324
G138	G1500	0.00164304
G174	G95	0.00164281
G185	G984	0.0016422
G83	G1045	0.00164202
G113	G1075	0.00164165
G60	G1520	0.00164041
G2	G650	0.00163963
G182	G199	0.0016396
G77	G1106	0.00163919
G110	G1013	0.00163886
G59	G205	0.00163847
G151	G1413	0.00163843
G183	G590	0.00163838
G27	G1495	0.00163787
G178	G1047	0.0016376
G43	G1078	0.00163712
G55	G835	0.00163641
G124	G1293	0.00163627
G82	G265	0.00163541
G125	G390	0.00163385
G190	G847	0.00163315
G7	G624	0.00163098
G45	G1447	0.00163094
G30	G145	0.00163019
G177	G1039	0.00162975
G145	G938	0.00162942
G116	G932	0.00162941
G109	G108	0.00162937
G122	G1448	0.00162905
G56	G517	0.00162863
G36	G1281	0.00162835
G92	G413	0.00162825
G84	G638	0.00162775
G183	G1483	0.00162706
G125	G1131	0.0016247
G191	G369	0.00162318
G190	G698	0.00162304
G149	G705	0.00162298
G171	G1625	0.00162227
G17	G705	0.00162224
G118	G1339	0.00162175
G113	G1116	0.00162166
G93	G1527	0.00162165
G18	G887	0.00162153
G150	G12	0.00162123
G47	G476	0.00162047
G100	G416	0.00162045
G175	G372	0.00161996
G118	G8	0.00161889
G116	G686	0.00161781
G144	G1625	0.0016174
G152	G11	0.00161713
G92	G38	0.00161683
G34	G991	0.00161642
G10	G1408	0.0016157
G144	G1085	0.00161524
G19	G901	0.00161505
G114	G605	0.0016149
G107	G1262	0.00161487
G120	G1269	0.00161481
G96	G1414	0.00161468
G119	G1249	0.00161378
G103	G755	0.00161323
G147	G1275	0.00161234
G161	G456	0.00161232
G156	G682	0.00161221
G111	G1147	0.00161183
G168	G368	0.00161172
G111	G1232	0.00161151
G111	G1617	0.00161077
G191	G247	0.00160987
G13	G1482	0.0016088
G149	G688	0.0016085
G185	G491	0.00160805
G165	G1520	0.00160777
G142	G574	0.00160773
G3	G74	0.00160747
G50	G604	0.00160713
G99	G897	0.0016042
G93	G478	0.00160333
G142	G605	0.00160292
G25	G1213	0.00160061
G35	G107	0.00159979
G69	G1002	0.00159885
G72	G183	0.001598
G159	G961	0.001598
G176	G1296	0.00159695
G50	G1236	0.00159663
G149	G40	0.00159594
G136	G413	0.00159584
G64	G987	0.00159557
G13	G7	0.00159509
G127	G1289	0.00159451
G20	G806	0.00159369
G129	G1541	0.00159161
G116	G454	0.00159073
G138	G602	0.00159011
G105	G67	0.00158901
G157	G1434	0.00158764
G45	G721	0.00158714
G25	G104	0.00158685
G156	G328	0.00158677
G72	G1194	0.00158531
G38	G1559	0.00158295
G190	G901	0.00158291
G178	G164	0.00158279
G48	G286	0.00158178
G48	G1626	0.0015817
G188	G499	0.00158139
G51	G547	0.00158128
G101	G873	0.0015802
G160	G44	0.0015801
G58	G1090	0.00157968
G25	G1475	0.00157959
G57	G1045	0.0015786
G54	G353	0.00157854
G154	G559	0.00157836
G14	G1623	0.00157798
G101	G36	0.0015769
G192	G29	0.00157518
G179	G559	0.00157515
G35	G1234	0.00157514
G132	G1334	0.00157491
G55	G1484	0.00157406
G58	G971	0.00157357
G140	G809	0.00157187
G113	G1211	0.00157029
G71	G1344	0.00156964
G128	G1482	0.00156956
G30	G1437	0.00156886
G169	G842	0.00156837
G36	G9	0.00156802
G23	G271	0.00156739
G83	G1115	0.00156702
G145	G276	0.00156674
G139	G977	0.00156646
G82	G52	0.00156639
G127	G1529	0.00156581
G66	G1021	0.00156529
G11	G1543	0.00156517
G190	G1236	0.00156486
G195	G244	0.00156448
G176	G265	0.0015636
G137	G67	0.00156333
G21	G301	0.00156328
G140	G208	0.00156288
G15	G192	0.0015619
G103	G1219	0.00156166
G135	G88	0.00156076
G3	G258	0.00156023
G192	G815	0.0015597
G109	G1003	0.00155926
G174	G189	0.00155803
G165	G1175	0.00155751
G116	G1029	0.00155675
G176	G941	0.00155578
G156	G1279	0.00155566
G64	G1253	0.00155531
G161	G1369	0.00155508
G106	G1116	0.00155452
G43	G570	0.00155451
G66	G462	0.00155432
G58	G94	0.00155389
G136	G1514	0.00155382
G168	G1013	0.00155382
G71	G1541	0.00155381
G96	G559	0.00155311
G29	G692	0.00155185
G140	G564	0.0015499
G18	G120	0.0015487
G100	G937	0.00154841
G31	G559	0.00154695
G9	G936	0.00154685
G28	G124	0.00154661
G132	G1623	0.00154658
G157	G1186	0.00154651
G163	G935	0.001546
G194	G574	0.00154599
G131	G942	0.00154538
G74	G812	0.00154527
G182	G1379	0.00154485
G193	G290	0.00154482
G19	G6	0.00154477
G80	G1312	0.00154463
G4	G744	0.00154426
G94	G559	0.00154381
G39	G634	0.00154292
G120	G477	0.00154147
G44	G807	0.00154139
G131	G1329	0.00154134
G27	G1616	0.00154105
G169	G622	0.00154089
G121	G350	0.00154089
G11	G761	0.00153882
G150	G356	0.00153812
G35	G1147	0.0015381
G144	G1167	0.00153779
G23	G374	0.00153641
G83	G1050	0.00153574
G140	G752	0.00153513
G69	G172	0.00153443
G106	G1155	0.0015343
G41	G1200	0.00153392
G26	G1053	0.00153371
G112	G423	0.00153332
G86	G1482	0.00153323
G162	G722	0.00153305
G53	G162	0.00153303
G138	G413	0.00153296
G160	G148	0.00153188
G43	G401	0.00153184
G40	G210	0.00153127
G121	G1045	0.0015309
G23	G1520	0.00153063
G52	G291	0.00153017
G50	G915	0.00152996
G151	G100	0.00152915
G139	G1581	0.00152857
G24	G52	0.00152808
G150	G56	0.00152806
G144	G1234	0.00152768
G119	G1422	0.00152767
G190	G619	0.00152709
G140	G766	0.00152685
G160	G103	0.00152662
G16	G611	0.00152636
G69	G1397	0.00152635
G140	G536	0.00152584
G79	G65	0.0015249
G136	G173	0.00152269
G25	G835	0.00152077
G43	G286	0.00152064
G7	G446	0.00151776
G184	G981	0.00151759
G77	G306	0.00151646
G167	G559	0.00151616
G10	G1013	0.00151579
G104	G1002	0.00151553
G164	G1269	0.00151497
G66	G942	0.00151462
G54	G564	0.00151397
G51	G1581	0.00151364
G68	G1186	0.00151283
G179	G86	0.00151244
G74	G528	0.00151206
G90	G1436	0.0015115
G25	G563	0.00151137
G112	G1013	0.0015105
G45	G981	0.00150923
G174	G124	0.00150838
G140	G1390	0.00150827
G33	G345	0.00150794
G133	G116	0.00150785
G66	G1304	0.00150769
G192	G892	0.0015063
G42	G1090	0.00150602
G106	G658	0.00150514
G26	G963	0.00150469
G108	G1533	0.00150459
G56	G320	0.00150409
G69	G9	0.00150388
G29	G1155	0.00150366
G41	G377	0.00150336
G185	G621	0.00150329
G10	G1230	0.00150286
G165	G1441	0.00150207
G76	G1568	0.00150198
G10	G1171	0.00150152
G149	G801	0.00150123
G176	G719	0.00150029
G144	G70	0.00150023
G134	G1628	0.00149974
G42	G1527	0.00149923
G42	G88	0.00149862
G133	G132	0.00149848
G177	G1028	0.00149813
G124	G279	0.001497
G38	G606	0.00149618
G174	G814	0.00149606
G94	G397	0.00149501
G133	G135	0.00149428
G40	G610	0.00149338
G167	G1331	0.00149304
G91	G410	0.00149285
G31	G10	0.00149211
G43	G448	0.00149197
G119	G803	0.0014917
G49	G757	0.00148928
G41	G488	0.00148863
G28	G229	0.00148803
G40	G426	0.00148735
G45	G104	0.00148723
G136	G74	0.0014865
G113	G559	0.00148599
G71	G294	0.00148592
G29	G1173	0.00148578
G27	G1591	0.00148537
G44	G942	0.00148448
G188	G264	0.00148272
G158	G173	0.00148213
G17	G1246	0.001482
G128	G774	0.00148124
G92	G172	0.00147943
G97	G486	0.00147901
G95	G702	0.00147855
G71	G786	0.00147842
G6	G1038	0.00147825
G30	G1165	0.00147776
G38	G1078	0.00147677
G194	G1528	0.00147508
G159	G6	0.00147497
G65	G1630	0.00147472
G171	G1452	0.0014742
G148	G1529	0.00147409
G120	G93	0.00147363
G27	G862	0.00147348
G122	G868	0.001472
G172	G993	0.00147167
G103	G634	0.00147141
G131	G789	0.00147113
G14	G868	0.00147011
G72	G1584	0.0014688
G107	G265	0.00146842
G159	G851	0.0014681
G120	G390	0.00146787
G36	G121	0.00146679
G53	G114	0.00146665
G123	G711	0.00146652
G92	G781	0.00146583
G188	G774	0.00146344
G158	G1257	0.00146189
G109	G38	0.00146156
G98	G654	0.00146095
G90	G891	0.00146013
G175	G164	0.00145994
G92	G669	0.00145888
G65	G550	0.00145888
G57	G169	0.00145852
G150	G1103	0.00145742
G163	G1047	0.00145569
G187	G488	0.00145515
G45	G1535	0.00145398
G40	G1365	0.00145295
G126	G1111	0.00145225
G130	G1601	0.00145033
G43	G1317	0.00144902
G21	G43	0.00144846
G4	G1329	0.00144818
G149	G1505	0.00144814
G122	G445	0.00144807
G6	G627	0.00144803
G114	G36	0.00144575
G176	G696	0.0014456
G25	G161	0.00144532
G60	G1483	0.00144454
G48	G95	0.00144297
G157	G309	0.00144173
G103	G1330	0.00144173
G47	G459	0.00144106
G136	G868	0.00144103
G187	G203	0.00144047
G157	G124	0.00143973
G10	G178	0.0014377
G117	G68	0.00143763
G82	G1191	0.00143605
G126	G652	0.00143579
G189	G1441	0.0014355
G118	G767	0.00143389
G61	G327	0.00143313
G86	G466	0.00143184
G152	G1368	0.00143165
G88	G882	0.00143109
G9	G755	0.00143061
G38	G141	0.00143054
G109	G1067	0.00142922
G71	G809	0.00142858
G86	G935	0.0014284
G137	G1532	0.00142691
G33	G1445	0.00142635
G140	G38	0.00142597
G10	G879	0.00142555
G163	G1160	0.0014253
G106	G1501	0.00142513
G25	G322	0.00142483
G87	G1262	0.00142473
G47	G438	0.00142401
G11	G1250	0.00142312
G127	G836	0.00142252
G163	G802	0.00142148
G103	G1053	0.00142069
G4	G1249	0.00142065
G141	G659	0.00141986
G61	G294	0.00141905
G97	G809	0.00141901
G86	G856	0.0014189
G140	G145	0.00141853
G183	G1495	0.00141799
G50	G942	0.00141755
G9	G1061	0.00141484
G190	G408	0.00141453
G173	G413	0.00141453
G142	G284	0.00141407
G165	G8	0.00141356
G33	G702	0.00141248
G23	G1072	0.00141046
G167	G296	0.00140971
G77	G120	0.0014075
G19	G845	0.00140659
G161	G963	0.00140653
G48	G1426	0.00140551
G36	G620	0.00140546
G21	G570	0.00140539
G6	G345	0.00140498
G111	G533	0.00140362
G183	G1560	0.00140318
G146	G882	0.00140261
G62	G410	0.00140145
G66	G172	0.00140041
G185	G1136	0.00140031
G156	G623	0.00140024
G18	G345	0.00140005
G142	G1572	0.00139936
G36	G89	0.00139927
G177	G737	0.00139919
G3	G385	0.00139905
G148	G517	0.00139882
G65	G516	0.00139874
G161	G1335	0.00139762
G8	G1495	0.00139699
G56	G815	0.00139698
G146	G1288	0.00139674
G99	G6	0.00139651
G26	G227	0.00139328
G190	G1567	0.00139245
G149	G584	0.00139168
G42	G266	0.00139119
G142	G570	0.0013907
G69	G1527	0.00139062
G151	G868	0.00138998
G51	G1217	0.00138992
G44	G683	0.00138957
G179	G942	0.00138935
G161	G236	0.0013857
G173	G1175	0.00138566
G161	G10	0.00138534
G173	G753	0.00138441
G134	G1301	0.00138204
G190	G875	0.00138139
G78	G863	0.001381
G96	G109	0.00138066
G138	G877	0.00138019
G145	G1579	0.00137993
G27	G586	0.00137822
G17	G1092	0.00137817
G135	G688	0.00137796
G85	G547	0.00137789
G96	G1220	0.00137786
G27	G1266	0.00137782
G110	G1101	0.00137754
G12	G294	0.00137698
G116	G174	0.00137636
G44	G210	0.00137607
G30	G1627	0.00137562
G16	G33	0.00137535
G102	G701	0.00137507
G78	G138	0.00137455
G98	G421	0.00137368
G101	G410	0.00137356
G87	G1615	0.00137316
G101	G1464	0.00137303
G39	G847	0.00137274
G161	G690	0.00137245
G178	G1224	0.0013724
G170	G744	0.00137189
G58	G831	0.00137134
G126	G244	0.00137106
G23	G574	0.00137094
G12	G1419	0.00136966
G34	G1409	0.00136942
G74	G227	0.00136913
G193	G65	0.00136891
G161	G1001	0.00136801
G33	G1267	0.00136759
G74	G1619	0.00136679
G90	G1284	0.00136643
G169	G332	0.00136582
G173	G393	0.00136507
G69	G408	0.00136492
G169	G1538	0.00136322
G22	G594	0.00136243
G76	G1592	0.00136234
G90	G93	0.00136225
G104	G1630	0.00136198
G89	G439	0.00136174
G8	G1090	0.00136091
G61	G463	0.00136081
G180	G816	0.00136006
G18	G1631	0.00135947
G70	G719	0.00135926
G181	G269	0.00135893
G168	G468	0.00135883
G85	G10	0.00135778
G46	G1240	0.00135677
G30	G1266	0.00135626
G19	G778	0.0013562
G193	G146	0.00135555
G124	G185	0.00135353
G155	G648	0.00135272
G138	G294	0.0013526
G43	G1125	0.00135171
G94	G879	0.00135081
G73	G1206	0.00135052
G190	G294	0.00134958
G103	G372	0.00134954
G50	G984	0.00134948
G21	G499	0.00134892
G72	G1643	0.00134802
G31	G1239	0.00134794
G156	G77	0.00134766
G150	G690	0.00134514
G146	G1553	0.0013451
G9	G1628	0.00134498
G17	G541	0.0013444
G160	G1116	0.00134425
G112	G385	0.00134392
G138	G123	0.00134264
G132	G1495	0.00134195
G191	G770	0.00134172
G95	G936	0.00134137
G90	G461	0.00134123
G141	G478	0.00134103
G109	G1028	0.00134095
G42	G12	0.00134013
G27	G1543	0.00133999
G134	G1495	0.00133747
G33	G335	0.00133717
G159	G39	0.00133706
G18	G1147	0.0013365
G132	G1314	0.00133588
G170	G1197	0.00133539
G185	G1185	0.00133468
G95	G1601	0.00133462
G119	G1090	0.00133383
G96	G1391	0.00133334
G71	G774	0.00133264
G174	G1331	0.00133194
G114	G324	0.00133164
G24	G517	0.0013312
G40	G1509	0.00133111
G180	G748	0.00133077
G83	G961	0.0013305
G53	G139	0.00132904
G122	G163	0.00132903
G194	G499	0.00132897
G124	G690	0.00132841
G64	G964	0.00132831
G25	G111	0.00132781
G3	G1181	0.00132775
G44	G733	0.00132726
G57	G1248	0.00132657
G177	G659	0.00132402
G121	G770	0.0013228
G142	G805	0.0013227
G92	G1305	0.00132266
G65	G919	0.00132147
G176	G1642	0.00132108
G22	G751	0.00132093
G155	G1387	0.00132091
G163	G161	0.0013202
G45	G1548	0.00131995
G103	G13	0.00131915
G186	G1262	0.00131913
G20	G1181	0.00131794
G50	G884	0.00131726
G3	G1006	0.00131676
G120	G565	0.00131587
G161	G1588	0.00131562
G80	G1025	0.00131528
G146	G475	0.00131513
G108	G1579	0.00131452
G103	G1037	0.0013142
G195	G296	0.00131241
G93	G207	0.00131173
G137	G349	0.00131159
G123	G1355	0.00130954
G135	G1619	0.00130744
G45	G1117	0.00130714
G9	G1160	0.00130699
G74	G412	0.00130688
G85	G553	0.00130567
G54	G1262	0.00130555
G25	G401	0.0013054
G175	G1548	0.0013048
G140	G1114	0.00130466
G46	G805	0.0013046
G8	G1146	0.00130397
G5	G114	0.00130335
G31	G1609	0.00130269
G126	G690	0.00130231
G63	G86	0.00130175
G5	G514	0.00130058
G191	G1251	0.00130041
G56	G210	0.00129969
G19	G965	0.00129911
G187	G1262	0.00129837
G154	G8	0.00129836
G6	G1555	0.00129796
G67	G253	0.00129785
G170	G1522	0.0012978
G30	G961	0.00129777
G169	G351	0.0012974
G88	G760	0.00129729
G191	G486	0.00129701
G124	G1122	0.00129698
G164	G1495	0.00129663
G40	G1244	0.00129658
G179	G477	0.00129652
G92	G1004	0.00129628
G156	G776	0.00129586
G179	G500	0.00129578
G126	G868	0.00129396
G74	G575	0.00129352
G30	G1426	0.00129323
G57	G965	0.00129294
G164	G1276	0.00129182
