TF	Target	Score
G81	G2230	0.00701655
G11	G389	0.00701633
G76	G1172	0.00701576
G25	G761	0.00701501
G14	G1888	0.00701209
G50	G2115	0.00701165
G47	G889	0.00701165
G24	G314	0.00701024
G60	G1654	0.00700974
G40	G2706	0.00700934
G93	G417	0.00700908
G69	G485	0.00700797
G93	G766	0.00700415
G82	G2199	0.00700334
G63	G1360	0.0070024
G38	G646	0.00700226
G60	G1588	0.00700145
G13	G2649	0.00700104
G62	G771	0.00700016
G89	G1098	0.00700003
G12	G2172	0.00700001
G18	G184	0.00699944
G22	G2313	0.00699754
G80	G2472	0.00699744
G26	G1146	0.00699728
G82	G143	0.00699694
G81	G85	0.00699666
G81	G790	0.00699663
G84	G2560	0.00699573
G21	G2392	0.00699264
G44	G2213	0.00699225
G60	G575	0.00699223
G69	G1268	0.00698984
G86	G404	0.00698973
G63	G119	0.00698944
G35	G644	0.00698878
G73	G1763	0.00698777
G52	G537	0.00698606
G22	G2707	0.00698561
G78	G2737	0.00698555
G10	G864	0.00698492
G2	G2402	0.00698486
G69	G2219	0.00698407
G5	G1897	0.00698362
G35	G161	0.00698343
G25	G2409	0.00698332
G3	G2309	0.00698287
G9	G2500	0.00698194
G90	G2261	0.00698193
G98	G710	0.00698179
G96	G2705	0.00698178
G24	G2598	0.00698139
G55	G2787	0.00698094
G60	G2141	0.00698051
G6	G1701	0.00698041
G53	G2114	0.00697906
G30	G2120	0.00697873
G25	G1309	0.00697849
G18	G998	0.00697839
G46	G1055	0.00697824
G80	G49	0.00697803
G25	G930	0.00697802
G45	G338	0.00697729
G37	G771	0.00697709
G36	G143	0.00697617
G64	G2612	0.00697532
G53	G1458	0.00697374
G21	G153	0.00697281
G64	G1304	0.00697277
G76	G2328	0.00697262
G8	G986	0.00697033
G13	G2658	0.00697026
G26	G1320	0.00696989
G11	G1319	0.00696953
G50	G151	0.00696868
G14	G1908	0.00696853
G39	G2370	0.00696835
G7	G1102	0.00696783
G76	G317	0.00696709
G85	G1046	0.00696618
G3	G566	0.00696579
G83	G2255	0.00696519
G70	G2099	0.00696401
G57	G1085	0.00696256
G38	G1721	0.00696102
G3	G731	0.00696092
G32	G1363	0.00695841
G63	G652	0.0069583
G68	G1239	0.00695827
G33	G805	0.00695741
G7	G2476	0.00695717
G15	G697	0.00695626
G64	G2149	0.00695551
G83	G21	0.0069555
G66	G2588	0.00695548
G31	G515	0.00695541
G93	G1948	0.00695528
G22	G2165	0.00695527
G66	G423	0.00695495
G47	G1307	0.00695451
G99	G1980	0.00695356
G61	G1473	0.00695341
G17	G1687	0.00695331
G23	G2706	0.00695288
G26	G1654	0.00695154
G95	G1242	0.00695096
G36	G1490	0.00695081
G69	G2226	0.00695022
G35	G2602	0.00694927
G53	G270	0.00694887
G91	G2252	0.00694865
G9	G2648	0.00694688
G75	G706	0.00694661
G73	G2280	0.00694654
G37	G2535	0.00694642
G5	G1833	0.00694587
G75	G404	0.00694574
G66	G2152	0.00694386
G82	G2360	0.00694383
G54	G387	0.00694335
G58	G1496	0.00694269
G78	G2278	0.00694252
G75	G837	0.0069416
G5	G770	0.00694113
G93	G2058	0.00694018
G5	G2168	0.00693991
G32	G1652	0.00693794
G76	G2402	0.00693776
G67	G2332	0.00693675
G17	G2649	0.00693559
G55	G1715	0.00693557
G76	G1732	0.00693534
G15	G2115	0.00693447
G66	G723	0.00693421
G22	G2059	0.00693312
G20	G2766	0.0069325
G73	G378	0.00693221
G66	G2545	0.00693114
G75	G838	0.00692982
G64	G2596	0.00692837
G25	G1278	0.00692799
G89	G169	0.00692787
G39	G1963	0.00692729
G43	G1533	0.00692485
G99	G2571	0.00692429
G89	G802	0.00692344
G67	G682	0.00692281
G28	G2352	0.00692045
G92	G542	0.00691872
G24	G265	0.00691861
G76	G2272	0.00691737
G18	G920	0.00691694
G34	G1969	0.00691514
G53	G2725	0.00691471
G22	G855	0.00691447
G19	G2607	0.00691316
G94	G1274	0.00691305
G76	G211	0.00691182
G53	G1932	0.00691153
G62	G2546	0.00691102
G8	G1099	0.00691066
G7	G144	0.00691061
G47	G208	0.00691036
G11	G723	0.00691008
G10	G2280	0.00690958
G78	G551	0.00690891
G62	G1897	0.00690789
G17	G558	0.00690769
G74	G1478	0.00690723
G61	G2136	0.00690711
G83	G2351	0.00690625
G67	G2262	0.00690327
G77	G401	0.0069013
G75	G2165	0.00690109
G90	G620	0.00690037
G50	G1960	0.00689945
G35	G1137	0.00689943
G54	G1590	0.00689727
G42	G2347	0.00689672
G19	G1522	0.00689606
G26	G1900	0.00689557
G84	G1704	0.0068936
G64	G130	0.00689344
G25	G288	0.00689207
G2	G2524	0.00689174
G80	G813	0.00689163
G8	G1984	0.00689041
G32	G2055	0.00688976
G5	G2391	0.0068881
G60	G621	0.00688792
G99	G673	0.00688389
G92	G482	0.00688263
G94	G123	0.00688239
G23	G1571	0.00688213
G25	G1790	0.00688163
G3	G1528	0.0068816
G82	G1273	0.00688012
G47	G621	0.00687807
G8	G520	0.00687707
G21	G108	0.00687679
G91	G1658	0.00687649
G64	G2131	0.00687495
G41	G1853	0.00687431
G46	G1658	0.00687396
G70	G1910	0.00687272
G59	G2268	0.00687232
G40	G520	0.00687179
G72	G224	0.00687157
G5	G415	0.00687129
G51	G2353	0.00686884
G49	G1273	0.00686863
G98	G371	0.00686854
G16	G718	0.006867
G14	G1562	0.00686682
G21	G2257	0.00686324
G10	G1261	0.00686247
G42	G1639	0.00686033
G16	G337	0.00685892
G4	G1841	0.00685883
G42	G685	0.00685841
G86	G2493	0.00685831
G85	G2313	0.00685828
G89	G2472	0.00685819
G62	G1844	0.00685761
G83	G2204	0.00685624
G69	G162	0.0068562
G43	G2050	0.00685606
G50	G2012	0.00685507
G76	G2771	0.00685296
G24	G2117	0.00685148
G62	G890	0.00685104
G13	G1124	0.00685099
G2	G1025	0.00685049
G42	G779	0.00685044
G49	G994	0.00684986
G70	G294	0.00684861
G21	G2468	0.00684834
G44	G1159	0.00684832
G75	G2342	0.00684675
G76	G588	0.00684426
G73	G743	0.00684361
G65	G2621	0.00684346
G30	G1077	0.00684316
G62	G2141	0.00684159
G72	G1492	0.00684019
G25	G404	0.00683812
G31	G2359	0.0068381
G19	G2726	0.00683779
G7	G1422	0.0068368
G60	G73	0.00683617
G33	G1764	0.00683597
G40	G2805	0.00683594
G82	G691	0.00683491
G68	G599	0.00683459
G14	G2052	0.00683331
G13	G1396	0.00683276
G46	G2202	0.00683272
G84	G1414	0.00683125
G26	G2592	0.00683101
G32	G2771	0.00682751
G74	G2806	0.00682726
G73	G802	0.00682531
G75	G644	0.00682506
G45	G21	0.00682459
G19	G2313	0.00682458
G48	G2230	0.00682438
G93	G717	0.00682326
G35	G1714	0.00682244
G62	G986	0.00682165
G45	G2453	0.00681987
G68	G1504	0.00681845
G29	G2047	0.00681571
G26	G618	0.00681568
G94	G288	0.00681543
G24	G945	0.00681426
G78	G2322	0.00681367
G90	G1518	0.00681333
G38	G2329	0.00681321
G68	G452	0.00681314
G66	G2054	0.00681264
G94	G2734	0.00681238
G16	G634	0.00681218
G50	G1603	0.00681043
G36	G2771	0.00681028
G68	G389	0.00680971
G62	G1123	0.00680951
G33	G1450	0.00680926
G47	G2099	0.00680882
G35	G1092	0.00680459
G41	G2414	0.00680439
G48	G1559	0.00680422
G43	G1547	0.00680322
G90	G567	0.00680288
G23	G2371	0.00680194
G31	G1796	0.00680177
G41	G1993	0.00680094
G59	G239	0.00680088
G82	G1474	0.00680084
G23	G603	0.00680016
G19	G1739	0.00679995
G69	G41	0.00679978
G13	G1484	0.00679953
G27	G299	0.00679948
G66	G409	0.0067983
G15	G1370	0.00679753
G55	G1863	0.00679751
G63	G1561	0.00679608
G18	G1710	0.00679571
G84	G2440	0.00679416
G15	G1975	0.0067934
G56	G2763	0.00679311
G43	G1486	0.00679224
G2	G2389	0.00678872
G22	G1385	0.00678841
G2	G368	0.00678786
G28	G1360	0.0067878
G3	G2334	0.00678752
G28	G208	0.00678747
G10	G2456	0.00678729
G49	G1532	0.00678663
G20	G774	0.00678655
G26	G1891	0.00678555
G10	G972	0.00678424
G6	G1524	0.00678371
G40	G8	0.00678213
G59	G338	0.00678203
G76	G2280	0.00678058
G79	G1497	0.00678026
G62	G278	0.00678024
G68	G1195	0.00677927
G90	G219	0.00677826
G90	G2232	0.00677824
G78	G367	0.00677749
G31	G957	0.00677729
G44	G651	0.0067771
G74	G434	0.00677676
G8	G1110	0.00677596
G7	G112	0.00677465
G70	G2529	0.00677362
G24	G2099	0.00677342
G88	G16	0.00677309
G49	G2387	0.00677298
G19	G1938	0.00677267
G14	G407	0.0067726
G90	G1900	0.00677089
G37	G691	0.00677086
G70	G780	0.0067708
G84	G1041	0.00677002
G99	G1237	0.00676984
G13	G1918	0.00676902
G27	G2199	0.00676888
G64	G2343	0.00676872
G81	G2519	0.00676857
G33	G1058	0.00676803
G39	G2539	0.00676718
G21	G1963	0.00676716
G27	G477	0.00676712
G79	G1345	0.00676599
G11	G2478	0.00676594
G90	G108	0.0067658
G61	G376	0.00676561
G57	G2640	0.00676535
G46	G1815	0.00676496
G95	G164	0.00676493
G24	G1440	0.0067649
G75	G2053	0.00676362
G3	G2650	0.00676315
G38	G725	0.00676251
G40	G1506	0.00676229
G10	G262	0.00676174
G84	G2613	0.00676046
G85	G1905	0.00676018
G39	G1469	0.0067581
G34	G1218	0.00675672
G74	G575	0.00675322
G39	G473	0.00675248
G67	G1024	0.00675168
G28	G1925	0.00675146
G93	G1891	0.00675137
G30	G1838	0.00675037
G16	G468	0.00674863
G67	G1900	0.00674813
G93	G2175	0.00674801
G18	G513	0.00674795
G88	G839	0.00674756
G60	G230	0.00674741
G48	G1047	0.00674576
G81	G2006	0.00674548
G42	G912	0.00674509
G53	G917	0.00674498
G24	G2706	0.00674483
G18	G38	0.00674451
G31	G723	0.00674305
G57	G826	0.00674272
G11	G330	0.0067418
G4	G1867	0.00674167
G68	G42	0.00674128
G53	G1931	0.00674098
G97	G1121	0.00674067
G39	G1900	0.00673948
G80	G592	0.00673905
G40	G2263	0.00673818
G2	G494	0.00673803
G66	G1351	0.00673676
G84	G1356	0.0067348
G99	G2245	0.00673475
G65	G1586	0.00673451
G64	G1497	0.00673437
G18	G852	0.0067335
G35	G2509	0.00673237
G14	G739	0.00673225
G57	G2662	0.00673123
G59	G1396	0.00672937
G82	G1798	0.00672868
G82	G945	0.00672867
G35	G963	0.00672794
G55	G2341	0.0067265
G29	G1053	0.00672648
G91	G327	0.00672517
G47	G703	0.00672478
G3	G815	0.00672468
G76	G143	0.00672466
G24	G1209	0.00672464
G22	G1195	0.00672433
G93	G771	0.00672433
G94	G1827	0.00672428
G17	G1741	0.00672363
G71	G1277	0.00672322
G37	G1006	0.00672321
G86	G72	0.00672276
G73	G1054	0.00672245
G34	G129	0.0067223
G27	G930	0.00672211
G36	G2658	0.00672146
G13	G2232	0.00672129
G71	G790	0.00672096
G69	G1586	0.00671993
G13	G434	0.00671933
G99	G2527	0.00671876
G89	G536	0.00671868
G27	G620	0.00671815
G7	G1253	0.00671814
G15	G1684	0.00671702
G24	G182	0.00671659
G66	G252	0.00671655
G13	G1553	0.00671646
G28	G1396	0.00671627
G67	G2045	0.00671498
G27	G756	0.00671313
G21	G746	0.00671301
G84	G691	0.0067129
G59	G2423	0.00671262
G15	G706	0.00671256
G76	G2616	0.00671131
G88	G2433	0.00671127
G49	G1209	0.00670949
G75	G936	0.00670796
G21	G435	0.00670782
G94	G602	0.00670696
G59	G1948	0.00670641
G76	G401	0.00670622
G30	G2599	0.00670611
G90	G2189	0.00670594
G85	G810	0.00670592
G62	G26	0.00670506
G69	G189	0.00670503
G86	G210	0.00670447
G96	G1762	0.00670378
G31	G2592	0.00670336
G3	G753	0.00670319
G96	G1054	0.00670149
G96	G805	0.00670089
G3	G599	0.00669858
G91	G2783	0.00669822
G95	G1972	0.00669816
G2	G2274	0.00669803
G56	G1592	0.00669761
G23	G340	0.00669689
G85	G2280	0.00669558
G86	G1159	0.00669554
G66	G278	0.00669474
G46	G1020	0.00669378
G93	G2158	0.00669173
G24	G77	0.0066914
G77	G777	0.00669017
G67	G1668	0.00668993
G77	G2247	0.00668987
G66	G803	0.00668981
G51	G165	0.00668915
G66	G1209	0.00668883
G91	G632	0.00668808
G17	G1359	0.00668758
G49	G186	0.00668539
G24	G1505	0.00668528
G91	G865	0.00668486
G41	G2118	0.00668466
G82	G463	0.00668463
G31	G1780	0.00668402
G56	G1883	0.00668275
G63	G628	0.00668113
G4	G1012	0.00668068
G82	G2162	0.00668063
G25	G976	0.00668044
G42	G2151	0.00667983
G81	G1294	0.00667976
G24	G2759	0.00667902
G81	G42	0.0066786
G30	G483	0.00667744
G69	G2020	0.00667682
G93	G515	0.00667627
G54	G893	0.00667605
G31	G1773	0.00667553
G98	G480	0.00667447
G84	G22	0.00667428
G79	G111	0.00667416
G39	G2371	0.00667295
G93	G425	0.00667288
G76	G621	0.00667113
G66	G1107	0.00667104
G59	G1279	0.0066703
G10	G2555	0.00666961
G86	G294	0.00666946
G55	G128	0.00666811
G28	G2662	0.00666763
G73	G1335	0.00666745
G83	G1967	0.00666674
G40	G2133	0.0066664
G73	G2262	0.00666594
G83	G137	0.0066646
G99	G1520	0.00666438
G76	G2391	0.00666399
G79	G1365	0.00666396
G68	G2483	0.00666366
G89	G2426	0.00666344
G20	G1237	0.00666216
G35	G185	0.00666206
G51	G1876	0.00666105
G60	G1741	0.00666012
G57	G1677	0.00666003
G25	G1942	0.00665993
G34	G1995	0.00665952
G2	G2782	0.0066594
G42	G573	0.00665838
G11	G1858	0.0066582
G77	G2246	0.00665774
G39	G1999	0.00665708
G13	G2662	0.00665703
G3	G349	0.00665641
G84	G323	0.0066563
G61	G453	0.00665607
G92	G1450	0.00665531
G7	G2067	0.00665468
G76	G1960	0.00665274
G53	G2334	0.00665245
G81	G2420	0.00665132
G84	G2591	0.00665089
G98	G711	0.00665046
G22	G2334	0.00665046
G33	G1223	0.00664874
G55	G1163	0.00664868
G35	G1435	0.00664788
G94	G605	0.00664773
G78	G2439	0.00664751
G42	G777	0.00664738
G49	G263	0.00664588
G82	G440	0.00664551
G32	G532	0.00664446
G94	G943	0.00664342
G60	G2754	0.00664275
G39	G55	0.00664268
G16	G2453	0.00664197
G4	G1214	0.00664104
G30	G543	0.00663836
G99	G1235	0.00663491
G94	G2618	0.00663292
G37	G2102	0.00663292
G38	G703	0.00663282
G93	G2425	0.00663207
G31	G864	0.00663041
G24	G906	0.00662835
G98	G490	0.00662807
G16	G2521	0.00662729
G63	G2276	0.00662695
G76	G497	0.00662695
G90	G2565	0.00662673
G8	G817	0.0066261
G16	G1407	0.00662567
G88	G1147	0.00662533
G62	G2041	0.0066253
G34	G390	0.00662506
G71	G1538	0.00662373
G33	G394	0.0066235
G76	G1853	0.00662272
G76	G2282	0.00662183
G11	G1757	0.00662173
G37	G819	0.0066205
G24	G1200	0.00661993
G21	G478	0.00661951
G24	G484	0.0066195
G60	G3	0.00661899
G51	G1654	0.0066185
G53	G824	0.00661845
G18	G2627	0.00661763
G24	G586	0.00661698
G60	G617	0.00661684
G84	G98	0.00661675
G17	G2009	0.00661561
G26	G686	0.00661553
G12	G1169	0.0066153
G64	G367	0.00661472
G45	G1818	0.00661449
G67	G2775	0.00661394
G19	G1758	0.00661394
G2	G2799	0.00661371
G84	G580	0.00661326
G94	G43	0.00661301
G40	G2035	0.00661203
G67	G123	0.00661119
G75	G377	0.00660928
G14	G2688	0.00660927
G28	G740	0.00660927
G92	G2796	0.00660877
G51	G1816	0.00660682
G78	G2720	0.00660678
G8	G908	0.00660621
G28	G390	0.00660621
G11	G452	0.0066058
G13	G1490	0.00660544
G4	G1822	0.006604
G5	G1047	0.00660182
G4	G2725	0.00660162
G78	G2146	0.00660143
G79	G1639	0.0066014
G9	G1401	0.00660066
G17	G296	0.00660001
G9	G1958	0.00659942
G53	G20	0.0065981
G51	G1004	0.00659805
G9	G164	0.00659777
G31	G2538	0.00659773
G62	G2311	0.00659673
G55	G761	0.0065964
G62	G1204	0.00659607
G50	G2322	0.00659528
G78	G805	0.00659522
G75	G1722	0.00659488
G11	G778	0.00659375
G80	G2135	0.00659353
G84	G2078	0.00659311
G12	G2501	0.00659173
G30	G2496	0.00659104
G73	G2316	0.00658741
G26	G1992	0.00658727
G26	G1229	0.0065868
G34	G1513	0.00658662
G12	G50	0.00658654
G5	G593	0.00658558
G18	G1305	0.00658407
G49	G1792	0.00658253
G98	G2434	0.0065819
G89	G525	0.00658052
G13	G685	0.00658036
G83	G1711	0.0065798
G14	G2521	0.00657961
G35	G557	0.00657879
G48	G172	0.00657811
G28	G1037	0.00657753
G23	G2219	0.006577
G69	G1758	0.00657648
G81	G2509	0.00657618
G89	G1507	0.00657614
G72	G2213	0.00657514
G53	G2198	0.00657452
G3	G492	0.0065732
G66	G1095	0.00657253
G30	G2141	0.00657201
G60	G1881	0.006571
G64	G1085	0.00657078
G10	G1592	0.00657056
G45	G731	0.00656976
G66	G1741	0.00656805
G68	G2402	0.00656783
G69	G237	0.00656622
G7	G175	0.00656548
G15	G2351	0.00656529
G74	G2052	0.00656405
G52	G923	0.00656378
G40	G1350	0.00656196
G67	G2074	0.00656189
G87	G1293	0.0065612
G84	G1613	0.00656084
G14	G1860	0.00656006
G36	G2492	0.00656002
G64	G2241	0.00655807
G39	G1967	0.00655802
G31	G2577	0.00655783
G51	G23	0.00655747
G75	G1037	0.0065569
G22	G214	0.00655542
G10	G1931	0.00655491
G22	G110	0.00655414
G19	G81	0.00655358
G93	G754	0.00655336
G36	G1215	0.00655329
G47	G1124	0.00655232
G89	G1861	0.00655201
G36	G108	0.006551
G6	G2345	0.00655089
G12	G1208	0.0065508
G16	G1168	0.00654967
G75	G1797	0.00654905
G11	G2049	0.00654854
G50	G500	0.00654778
G71	G2585	0.0065476
G71	G1651	0.0065469
G73	G985	0.00654538
G79	G2514	0.00654503
G85	G2275	0.00654399
G89	G1128	0.00654397
G64	G1628	0.0065438
G95	G1234	0.00654342
G61	G1422	0.00654299
G38	G1791	0.00654236
G91	G1172	0.00654231
G51	G1897	0.00654149
G19	G1629	0.00654132
G61	G98	0.00653989
G4	G400	0.00653971
G74	G311	0.00653864
G79	G341	0.00653792
G80	G824	0.00653726
G10	G210	0.00653681
G90	G2209	0.00653624
G33	G16	0.00653447
G6	G1967	0.00653407
G53	G445	0.006534
G31	G1464	0.00653303
G9	G1371	0.00653187
G21	G2084	0.00653057
G63	G624	0.00652746
G96	G1704	0.00652739
G71	G1745	0.00652615
G7	G653	0.00652526
G12	G1555	0.00652507
G76	G2090	0.00652447
G49	G1960	0.00652417
G76	G2580	0.00652257
G12	G338	0.00652191
G8	G2592	0.00652177
G99	G153	0.00652143
G9	G2579	0.00652056
G27	G1998	0.00652054
G24	G1960	0.00652035
G36	G487	0.00651995
G90	G1855	0.00651958
G27	G1744	0.00651957
G7	G2289	0.0065176
G69	G916	0.00651694
G11	G2679	0.00651602
G99	G644	0.00651578
G43	G440	0.00651326
G98	G2010	0.0065132
G69	G1927	0.00651237
G31	G307	0.00651236
G31	G824	0.00651193
G20	G1001	0.00651052
G23	G308	0.00650993
G10	G1395	0.00650986
G22	G2539	0.00650952
G45	G1280	0.00650926
G22	G1377	0.00650791
G22	G125	0.00650704
G76	G2124	0.00650646
G23	G824	0.0065049
G57	G1326	0.00650473
G51	G2062	0.00650438
G72	G2374	0.00650431
G21	G1083	0.00650291
G17	G1234	0.00650284
G25	G1437	0.00650232
G71	G2145	0.00650221
G84	G588	0.00650213
G13	G1296	0.00650134
G88	G2662	0.00650124
G77	G219	0.00650121
G63	G1946	0.0065003
G63	G202	0.00649804
G76	G2558	0.00649633
G9	G1512	0.00649568
G93	G509	0.00649454
G27	G1794	0.00649435
G12	G1230	0.00649321
G39	G333	0.00649285
G81	G1197	0.00649228
G89	G2324	0.00649182
G67	G1145	0.00649093
G76	G1284	0.00649075
G78	G536	0.00649021
G95	G2293	0.00649002
G59	G2291	0.00648991
G18	G1478	0.00648723
G70	G989	0.00648683
G45	G2591	0.00648664
G15	G2427	0.00648641
G25	G1143	0.00648477
G62	G594	0.00648262
G82	G634	0.00648236
G86	G2243	0.00648149
G17	G691	0.00648114
G24	G637	0.00647989
G79	G2291	0.00647973
G45	G2423	0.00647955
G88	G1592	0.00647822
G27	G2446	0.00647734
G95	G875	0.00647728
G21	G1586	0.00647649
G53	G2262	0.00647548
G34	G1738	0.00647547
G72	G1129	0.00647491
G88	G291	0.00647477
G93	G2103	0.00647398
G99	G2544	0.00647339
G25	G566	0.00647334
G67	G2054	0.00647146
G36	G2086	0.00647116
G41	G885	0.00647057
G52	G197	0.00647016
G15	G1122	0.00646987
G16	G1342	0.00646712
G14	G1033	0.00646708
G62	G1865	0.00646577
G35	G243	0.0064649
G2	G1985	0.00646469
G73	G1932	0.00646384
G7	G1860	0.00646336
G31	G402	0.00646161
G77	G2209	0.00646121
G38	G664	0.00646097
G62	G2158	0.00646049
G24	G38	0.00645976
G41	G24	0.0064597
G28	G2215	0.00645891
G11	G1689	0.00645881
G81	G1256	0.00645876
G94	G225	0.00645837
G93	G1359	0.00645815
G54	G1464	0.00645793
G48	G309	0.00645715
G25	G2810	0.00645681
G39	G1918	0.00645567
G23	G1259	0.00645315
G65	G1084	0.00645246
G70	G2153	0.00645227
G22	G1340	0.00645212
G45	G743	0.00645197
G16	G239	0.00645188
G83	G853	0.00645186
G57	G2014	0.00645096
G33	G966	0.00645063
G52	G716	0.00644986
G13	G876	0.0064493
G28	G2681	0.00644877
G19	G810	0.00644873
G56	G1779	0.00644835
G32	G1479	0.00644635
G45	G301	0.00644622
G69	G946	0.00644505
G72	G68	0.00644451
G66	G2013	0.00644355
G20	G141	0.00644312
G55	G799	0.00644255
G19	G709	0.00644252
G26	G1144	0.00644096
G53	G1057	0.00644006
G49	G1210	0.00643963
G38	G2373	0.00643957
G45	G2565	0.00643948
G22	G2515	0.00643925
G53	G1198	0.00643875
G59	G843	0.00643791
G94	G440	0.00643749
G78	G876	0.00643665
G52	G2098	0.0064366
G51	G1044	0.0064363
G97	G1277	0.00643625
G73	G2522	0.00643619
G25	G363	0.00643555
G53	G513	0.00643504
G65	G654	0.00643406
G76	G1835	0.00643403
G64	G2784	0.00643343
G26	G727	0.00643308
G99	G2127	0.00643242
G32	G716	0.00643143
G58	G2074	0.00643131
G79	G2044	0.00643093
G21	G413	0.00643036
G20	G368	0.00643014
G70	G567	0.00642916
G62	G1758	0.00642811
G66	G676	0.00642555
G32	G521	0.00642548
G81	G2616	0.00642499
G17	G2368	0.00642495
G84	G1460	0.00642446
G71	G2533	0.00642411
G78	G2402	0.00642371
G66	G1172	0.00642248
G66	G906	0.0064224
G81	G2028	0.00642236
G7	G2481	0.0064216
G7	G2035	0.00642127
G19	G1010	0.00641907
G53	G1451	0.00641887
G39	G637	0.00641739
G35	G1651	0.00641661
G60	G985	0.00641513
G63	G408	0.00641504
G48	G401	0.00641405
G50	G941	0.00641338
G11	G1140	0.00641281
G70	G2341	0.00641213
G81	G1621	0.00641181
G94	G840	0.00641167
G67	G1335	0.00641116
G73	G2431	0.00641049
G79	G2280	0.0064097
G65	G1101	0.0064092
G34	G2547	0.00640891
G24	G1921	0.00640863
G45	G2582	0.00640788
G76	G2314	0.00640632
G96	G1995	0.00640568
G5	G664	0.00640564
G90	G2185	0.00640286
G66	G2591	0.00640255
G18	G1288	0.00640198
G76	G2309	0.00640196
G3	G1301	0.00640063
G72	G1371	0.00639996
G87	G85	0.00639986
G23	G1144	0.00639969
G11	G2238	0.00639885
G26	G2582	0.00639852
G53	G548	0.00639798
G49	G1423	0.00639787
G75	G479	0.0063971
G73	G878	0.00639708
G66	G408	0.00639664
G25	G825	0.00639568
G74	G1497	0.00639548
G10	G682	0.00639486
G20	G754	0.00639442
G30	G1247	0.00639418
G69	G1585	0.0063921
G42	G2738	0.00639122
G28	G2039	0.00639056
G2	G1148	0.00639053
G13	G802	0.00638959
G68	G738	0.00638846
G26	G623	0.00638812
G64	G936	0.00638686
G50	G1148	0.0063867
G51	G703	0.00638667
G7	G2146	0.00638658
G22	G1367	0.00638651
G40	G1860	0.0063863
G86	G666	0.00638621
G50	G2120	0.00638544
G45	G329	0.00638439
G78	G644	0.0063832
G47	G2799	0.00638305
G54	G177	0.00638244
G90	G255	0.00638171
G79	G1543	0.00638161
G11	G1874	0.00638137
G56	G611	0.00638092
G61	G302	0.00638016
G24	G687	0.00637867
G72	G1577	0.00637854
G74	G2588	0.00637772
G23	G2297	0.00637717
G31	G1193	0.00637638
G42	G1538	0.00637569
G71	G2670	0.00637508
G84	G726	0.00637471
G13	G1589	0.00637391
G39	G14	0.00637379
G83	G703	0.00637296
G20	G500	0.00637247
G10	G2577	0.00637187
G95	G942	0.00637169
G65	G2323	0.00637086
